실행시간,분석모드,구분,결과값
"2026-06-02 19:09:53","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:53","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:53","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:53","KOSPI날씨분석","22~28도",0.029999999999999978
"2026-06-02 19:09:53","KOSPI날씨분석","28도↑",0.1316666666666666
"2026-06-02 19:09:53","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:53","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:53","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:53","KOSPI날씨분석","22~28도",0.029999999999999978
"2026-06-02 19:09:53","KOSPI날씨분석","28도↑",0.07759999999999993
"2026-06-02 19:09:54","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:54","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:54","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:54","KOSPI날씨분석","22~28도",0.029999999999999978
"2026-06-02 19:09:54","KOSPI날씨분석","28도↑",0.07230769230769224
"2026-06-02 19:09:54","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:54","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:54","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:54","KOSPI날씨분석","22~28도",0.029999999999999978
"2026-06-02 19:09:54","KOSPI날씨분석","28도↑",0.1444444444444444
"2026-06-02 19:09:54","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:54","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:54","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:54","KOSPI날씨분석","22~28도",0.029999999999999978
"2026-06-02 19:09:54","KOSPI날씨분석","28도↑",0.1296428571428571
"2026-06-02 19:09:54","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:54","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:54","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:54","KOSPI날씨분석","22~28도",0.07357142857142855
"2026-06-02 19:09:54","KOSPI날씨분석","28도↑",0.1296428571428571
"2026-06-02 19:09:54","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:54","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:54","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:54","KOSPI날씨분석","22~28도",0.1362068965517241
"2026-06-02 19:09:54","KOSPI날씨분석","28도↑",0.1296428571428571
"2026-06-02 19:09:54","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:54","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:54","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:54","KOSPI날씨분석","22~28도",0.1362068965517241
"2026-06-02 19:09:54","KOSPI날씨분석","28도↑",0.0962068965517241
"2026-06-02 19:09:54","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:54","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:54","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:54","KOSPI날씨분석","22~28도",0.1362068965517241
"2026-06-02 19:09:54","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:54","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:54","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:54","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:54","KOSPI날씨분석","22~28도",0.22033333333333333
"2026-06-02 19:09:54","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:54","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:54","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:54","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:54","KOSPI날씨분석","22~28도",0.26129032258064516
"2026-06-02 19:09:54","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:54","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:54","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:54","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:54","KOSPI날씨분석","22~28도",0.3015625
"2026-06-02 19:09:54","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:55","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:55","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:55","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:55","KOSPI날씨분석","22~28도",0.30939393939393944
"2026-06-02 19:09:55","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:55","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:55","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:55","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:55","KOSPI날씨분석","22~28도",0.33647058823529413
"2026-06-02 19:09:55","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:55","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:55","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:55","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:55","KOSPI날씨분석","22~28도",0.33971428571428575
"2026-06-02 19:09:55","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:55","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:55","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:55","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:55","KOSPI날씨분석","22~28도",0.30611111111111117
"2026-06-02 19:09:55","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:55","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:55","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:55","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:55","KOSPI날씨분석","22~28도",0.34648648648648656
"2026-06-02 19:09:55","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:55","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:55","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:55","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:55","KOSPI날씨분석","22~28도",0.34052631578947373
"2026-06-02 19:09:55","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:55","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:55","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:55","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:55","KOSPI날씨분석","22~28도",0.35076923076923083
"2026-06-02 19:09:55","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:55","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:55","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:55","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:55","KOSPI날씨분석","22~28도",0.34675
"2026-06-02 19:09:55","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:55","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:55","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:55","KOSPI날씨분석","15~22도",-0.010869565217391314
"2026-06-02 19:09:55","KOSPI날씨분석","22~28도",0.3743902439024391
"2026-06-02 19:09:55","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:55","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:55","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:55","KOSPI날씨분석","15~22도",-0.020416666666666677
"2026-06-02 19:09:55","KOSPI날씨분석","22~28도",0.3743902439024391
"2026-06-02 19:09:55","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:56","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:56","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:56","KOSPI날씨분석","15~22도",0.09879999999999999
"2026-06-02 19:09:56","KOSPI날씨분석","22~28도",0.3743902439024391
"2026-06-02 19:09:56","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:56","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:56","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:56","KOSPI날씨분석","15~22도",0.09879999999999999
"2026-06-02 19:09:56","KOSPI날씨분석","22~28도",0.36904761904761907
"2026-06-02 19:09:56","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:56","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:56","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:56","KOSPI날씨분석","15~22도",0.05961538461538461
"2026-06-02 19:09:56","KOSPI날씨분석","22~28도",0.36904761904761907
"2026-06-02 19:09:56","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:56","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:56","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:56","KOSPI날씨분석","15~22도",0.05961538461538461
"2026-06-02 19:09:56","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:56","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:56","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:56","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:56","KOSPI날씨분석","15~22도",0.07666666666666666
"2026-06-02 19:09:56","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:56","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:56","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:56","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:56","KOSPI날씨분석","15~22도",0.09464285714285714
"2026-06-02 19:09:56","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:56","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:56","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:56","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:56","KOSPI날씨분석","15~22도",0.07517241379310344
"2026-06-02 19:09:56","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:56","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:56","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:56","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:56","KOSPI날씨분석","15~22도",0.11733333333333332
"2026-06-02 19:09:56","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:56","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:56","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:56","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:56","KOSPI날씨분석","15~22도",0.049354838709677405
"2026-06-02 19:09:56","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:56","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:56","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:56","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:56","KOSPI날씨분석","15~22도",0.053124999999999985
"2026-06-02 19:09:56","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:56","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:57","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:57","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:57","KOSPI날씨분석","15~22도",0.10636363636363635
"2026-06-02 19:09:57","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:57","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:57","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:57","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:57","KOSPI날씨분석","15~22도",0.12088235294117645
"2026-06-02 19:09:57","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:57","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:57","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:57","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:57","KOSPI날씨분석","15~22도",0.16257142857142856
"2026-06-02 19:09:57","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:57","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:57","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:57","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:57","KOSPI날씨분석","15~22도",0.15166666666666664
"2026-06-02 19:09:57","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:57","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:57","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:57","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:57","KOSPI날씨분석","15~22도",0.16999999999999998
"2026-06-02 19:09:57","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:57","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:57","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:57","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:57","KOSPI날씨분석","15~22도",0.1763157894736842
"2026-06-02 19:09:57","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:57","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:57","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:57","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:57","KOSPI날씨분석","15~22도",0.1487179487179487
"2026-06-02 19:09:57","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:57","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:57","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:57","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:57","KOSPI날씨분석","15~22도",0.14975
"2026-06-02 19:09:57","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:57","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:57","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:57","KOSPI날씨분석","5~15도",0.3417647058823529
"2026-06-02 19:09:57","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:57","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:57","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:57","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:57","KOSPI날씨분석","5~15도",0.3622222222222222
"2026-06-02 19:09:57","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:57","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:57","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:58","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:58","KOSPI날씨분석","5~15도",0.27631578947368424
"2026-06-02 19:09:58","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:58","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:58","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:58","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:58","KOSPI날씨분석","5~15도",0.28450000000000003
"2026-06-02 19:09:58","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:58","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:58","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:58","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:58","KOSPI날씨분석","5~15도",0.28095238095238095
"2026-06-02 19:09:58","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:58","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:58","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:58","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:58","KOSPI날씨분석","5~15도",0.27636363636363637
"2026-06-02 19:09:58","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:58","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:58","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:58","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:58","KOSPI날씨분석","5~15도",0.2826086956521739
"2026-06-02 19:09:58","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:58","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:58","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:58","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:58","KOSPI날씨분석","5~15도",0.29833333333333334
"2026-06-02 19:09:58","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:58","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:58","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:58","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:58","KOSPI날씨분석","5~15도",0.316
"2026-06-02 19:09:58","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:58","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:58","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:58","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:58","KOSPI날씨분석","5~15도",0.29307692307692307
"2026-06-02 19:09:58","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:58","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:58","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:58","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:58","KOSPI날씨분석","5~15도",0.1385185185185185
"2026-06-02 19:09:58","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:58","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:58","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:59","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:59","KOSPI날씨분석","5~15도",0.1660714285714286
"2026-06-02 19:09:59","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:59","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:59","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:59","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:59","KOSPI날씨분석","5~15도",0.21551724137931033
"2026-06-02 19:09:59","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:59","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:59","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:59","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:59","KOSPI날씨분석","5~15도",0.20833333333333334
"2026-06-02 19:09:59","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:59","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:59","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:59","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:59","KOSPI날씨분석","5~15도",0.23129032258064516
"2026-06-02 19:09:59","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:59","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:59","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:59","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:59","KOSPI날씨분석","5~15도",0.206875
"2026-06-02 19:09:59","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:59","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:59","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:59","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:59","KOSPI날씨분석","5~15도",0.1975757575757576
"2026-06-02 19:09:59","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:59","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:59","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:59","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:59","KOSPI날씨분석","5~15도",0.1761764705882353
"2026-06-02 19:09:59","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:59","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:59","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:59","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:59","KOSPI날씨분석","5~15도",0.202
"2026-06-02 19:09:59","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:59","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:59","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:59","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:59","KOSPI날씨분석","5~15도",0.1975
"2026-06-02 19:09:59","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:59","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:59","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:09:59","KOSPI날씨분석","5도↓",0.31
"2026-06-02 19:09:59","KOSPI날씨분석","5~15도",0.15162162162162163
"2026-06-02 19:09:59","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:09:59","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:09:59","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:10:00","KOSPI날씨분석","5도↓",-0.25
"2026-06-02 19:10:00","KOSPI날씨분석","5~15도",0.15162162162162163
"2026-06-02 19:10:00","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:10:00","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:10:00","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:10:00","KOSPI날씨분석","5도↓",-0.39333333333333337
"2026-06-02 19:10:00","KOSPI날씨분석","5~15도",0.15162162162162163
"2026-06-02 19:10:00","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:10:00","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:10:00","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:10:00","KOSPI날씨분석","5도↓",-0.20250000000000004
"2026-06-02 19:10:00","KOSPI날씨분석","5~15도",0.15162162162162163
"2026-06-02 19:10:00","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:10:00","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:10:00","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:10:00","KOSPI날씨분석","5도↓",-0.20250000000000004
"2026-06-02 19:10:00","KOSPI날씨분석","5~15도",0.17026315789473687
"2026-06-02 19:10:00","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:10:00","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:10:00","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:10:00","KOSPI날씨분석","5도↓",-0.20250000000000004
"2026-06-02 19:10:00","KOSPI날씨분석","5~15도",0.19923076923076924
"2026-06-02 19:10:00","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:10:00","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:10:00","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:10:00","KOSPI날씨분석","5도↓",-0.20250000000000004
"2026-06-02 19:10:00","KOSPI날씨분석","5~15도",0.1705
"2026-06-02 19:10:00","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:10:00","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:10:00","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:10:00","KOSPI날씨분석","5도↓",-0.20250000000000004
"2026-06-02 19:10:00","KOSPI날씨분석","5~15도",0.17243902439024392
"2026-06-02 19:10:00","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:10:00","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:10:00","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:10:00","KOSPI날씨분석","5도↓",-0.20250000000000004
"2026-06-02 19:10:00","KOSPI날씨분석","5~15도",0.17523809523809525
"2026-06-02 19:10:00","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:10:00","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:10:00","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:10:00","KOSPI날씨분석","5도↓",-0.20250000000000004
"2026-06-02 19:10:00","KOSPI날씨분석","5~15도",0.16372093023255815
"2026-06-02 19:10:00","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:10:00","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:10:00","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:10:01","KOSPI날씨분석","5도↓",-0.20250000000000004
"2026-06-02 19:10:01","KOSPI날씨분석","5~15도",0.1293181818181818
"2026-06-02 19:10:01","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:10:01","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:10:01","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:10:01","KOSPI날씨분석","5도↓",-0.20250000000000004
"2026-06-02 19:10:01","KOSPI날씨분석","5~15도",0.14733333333333332
"2026-06-02 19:10:01","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:10:01","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:10:01","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:10:01","KOSPI날씨분석","5도↓",-0.08600000000000003
"2026-06-02 19:10:01","KOSPI날씨분석","5~15도",0.14733333333333332
"2026-06-02 19:10:01","KOSPI날씨분석","15~22도",0.14292682926829267
"2026-06-02 19:10:01","KOSPI날씨분석","22~28도",0.3425581395348838
"2026-06-02 19:10:01","KOSPI날씨분석","28도↑",0.09466666666666662
"2026-06-02 19:10:01","KOSPI날씨분석","5도↓",0.014999999999999977
